region_grid,province,Zone,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year,gen_id
Changyu,Sichuan,SC,Sichuan,Luzhou Chuannan power station Phase I Unit 1,conventional_steam_coal,1,G100000106517,1,0,0,0,0,0,0,0,0,0,1,600.0,1,600.0,600.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007.0,,1682
Changyu,Sichuan,SC,Sichuan,Luzhou Chuannan power station Phase I Unit 2,conventional_steam_coal,1,G100000106518,1,0,0,0,0,0,0,0,0,0,1,600.0,1,600.0,600.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,1683
EastChina,Anhui,AH,Anhui,Ma'anshan Dangtu power station Phase I Unit 1,supercritical_coal,1,G100000102118,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008.0,,1684
EastChina,Anhui,AH,Anhui,Ma'anshan Dangtu power station Phase I Unit 2,supercritical_coal,1,G100000102119,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008.0,,1685
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase II Unit 1,conventional_steam_coal,1,G100000110876,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1995.0,,1686
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase II Unit 2,conventional_steam_coal,1,G100000110877,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996.0,,1687
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase II Unit 3,conventional_steam_coal,1,G100000110878,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1688
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase II Unit 4,conventional_steam_coal,1,G100000110879,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1689
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase III Unit 1,ultra_supercritical_coal,1,G100000110880,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2012.0,,1690
EastChina,Anhui,AH,Anhui,Ma'anshan power station Phase III Unit 2,ultra_supercritical_coal,1,G100000110881,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2012.0,,1691
EastChina,Anhui,AH,Anhui,Ma'anshan Steel power station Unit 1,conventional_steam_coal,1,G100000106525,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1993.0,,1692
EastChina,Anhui,AH,Anhui,Ma'anshan Steel power station Unit 12,conventional_steam_coal,1,G100000106529,1,0,0,0,0,0,0,0,0,0,1,135.0,1,135.0,135.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007.0,,1693
EastChina,Anhui,AH,Anhui,Ma'anshan Steel power station Unit 2,conventional_steam_coal,1,G100000106526,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1993.0,,1694
EastChina,Anhui,AH,Anhui,Ma'anshan Steel power station Unit 3,conventional_steam_coal,1,G100000106527,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,1695
EastChina,Anhui,AH,Anhui,Ma'anshan Steel power station Unit 4,conventional_steam_coal,1,G100000106528,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,1696
NorthwestChina,Xinjiang,XJ,Xinjiang,Manas power station Phase II Unit 5,conventional_steam_coal,1,G100000106619,1,0,0,0,0,0,0,0,0,0,1,110.0,1,110.0,110.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1994.0,,1697
NorthwestChina,Xinjiang,XJ,Xinjiang,Manas power station Phase II Unit 6,conventional_steam_coal,1,G100000106620,1,0,0,0,0,0,0,0,0,0,1,110.0,1,110.0,110.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1994.0,,1698
NorthwestChina,Xinjiang,XJ,Xinjiang,Manas power station Phase III Unit 7,conventional_steam_coal,1,G100000106621,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,1699
NorthwestChina,Xinjiang,XJ,Xinjiang,Manas power station Phase III Unit 8,conventional_steam_coal,1,G100000106622,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,1700
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Mancheng Mill power station Unit 1,conventional_steam_coal,1,G100000113661,1,0,0,0,0,0,0,0,0,0,1,30.0,1,30.0,30.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017.0,,1701
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Mancheng Mill power station Unit 2,conventional_steam_coal,1,G100000113662,1,0,0,0,0,0,0,0,0,0,1,30.0,1,30.0,30.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017.0,,1702
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Mancheng Mill power station Unit 3,conventional_steam_coal,1,G100000113663,1,0,0,0,0,0,0,0,0,0,1,35.0,1,35.0,35.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017.0,,1703
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Mancheng Mill power station Unit 4,conventional_steam_coal,1,G100000113664,1,0,0,0,0,0,0,0,0,0,1,35.0,1,35.0,35.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017.0,,1704
Neimenggu,Inner Mongolia,NM_E,NM_EAST,Manzhouli Dalaihu power station Unit 1,conventional_steam_coal,1,G100000112093,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,1705
Neimenggu,Inner Mongolia,NM_E,NM_EAST,Manzhouli Dalaihu power station Unit 2,conventional_steam_coal,1,G100000112094,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,1706
SouthernGrid,Guangdong,GD,Guangdong,Maoming Bohe power station Phase I Unit 1,ultra_supercritical_coal,1,G100000106643,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020.0,,1707
SouthernGrid,Guangdong,GD,Guangdong,Maoming Bohe power station Phase I Unit 2,ultra_supercritical_coal,1,G100000106644,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020.0,,1708
SouthernGrid,Guangdong,GD,Guangdong,Maoming cogen power station Unit 5,conventional_steam_coal,1,G100000106652,1,0,0,0,0,0,0,0,0,0,1,220.0,1,220.0,220.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,1709
SouthernGrid,Guangdong,GD,Guangdong,Maoming cogen power station Unit 6,conventional_steam_coal,1,G100000106653,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1710
SouthernGrid,Guangdong,GD,Guangdong,Maoming cogen power station Unit 7,supercritical_coal,1,G100000106654,1,0,0,0,0,0,0,0,0,0,1,600.0,1,600.0,600.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013.0,,1711
SouthernGrid,Guangdong,GD,Guangdong,Maoming Refinery power station Unit 1,conventional_steam_coal,1,G100000106645,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,1712
SouthernGrid,Guangdong,GD,Guangdong,Maoming Refinery power station Unit 2,conventional_steam_coal,1,G100000106646,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,1713
SouthernGrid,Guangdong,GD,Guangdong,Maoming Refinery power station Unit 5,conventional_steam_coal,1,G100000114474,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1995.0,,1714
SouthernGrid,Guangdong,GD,Guangdong,Maoming Refinery power station Unit 6,conventional_steam_coal,1,G100000114475,1,0,0,0,0,0,0,0,0,0,1,30.0,1,30.0,30.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016.0,,1715
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Matou power station Phase VII Unit 09,conventional_steam_coal,1,G100000112626,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1716
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Matou power station Phase VII Unit 10,conventional_steam_coal,1,G100000112621,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1717
SouthernGrid,Guangdong,GD,Guangdong,Mawan power station Unit 3,conventional_steam_coal,1,G100000106753,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996.0,,1718
SouthernGrid,Guangdong,GD,Guangdong,Mawan power station Unit 4,conventional_steam_coal,1,G100000106754,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997.0,,1719
SouthernGrid,Guangdong,GD,Guangdong,Mawan power station Unit 5,conventional_steam_coal,1,G100000106755,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002.0,,1720
SouthernGrid,Guangdong,GD,Guangdong,Mawan power station Unit 6,conventional_steam_coal,1,G100000106756,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,1721
NorthwestChina,Shaanxi,SN,Shaanxi,Meixin captive power station Phase I Unit 1,supercritical_coal,1,G100000106811,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016.0,,1722
NorthwestChina,Shaanxi,SN,Shaanxi,Meixin captive power station Phase I Unit 2,supercritical_coal,1,G100000106812,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016.0,,1723
NorthwestChina,Shaanxi,SN,Shaanxi,Meixin captive power station Phase II Unit 3,supercritical_coal,1,G100000106813,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022.0,,1724
NorthwestChina,Shaanxi,SN,Shaanxi,Meixin captive power station Phase II Unit 4,supercritical_coal,1,G100000106814,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022.0,,1725
EastChina,Fujian,FJ,Fujian,Meizhouwan power station Phase I Unit 1,conventional_steam_coal,1,G100000106817,1,0,0,0,0,0,0,0,0,0,1,393.0,1,393.0,393.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001.0,,1726
EastChina,Fujian,FJ,Fujian,Meizhouwan power station Phase I Unit 2,conventional_steam_coal,1,G100000106818,1,0,0,0,0,0,0,0,0,0,1,393.0,1,393.0,393.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001.0,,1727
EastChina,Fujian,FJ,Fujian,Meizhouwan power station Phase II Unit 3,ultra_supercritical_coal,1,G100000106819,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017.0,,1728
EastChina,Fujian,FJ,Fujian,Meizhouwan power station Phase II Unit 4,ultra_supercritical_coal,1,G100000106820,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017.0,,1729
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Mengtai Beijiao power station Unit 1,conventional_steam_coal,1,G100000106862,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015.0,,1730
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Mengtai Beijiao power station Unit 2,conventional_steam_coal,1,G100000106863,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015.0,,1731
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Mengtai Beijiao power station Unit 3,conventional_steam_coal,1,G100000113573,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022.0,,1732
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Mengtai Beijiao power station Unit 4,supercritical_coal,1,G100000113574,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023.0,,1733
NortheastChina,Heilongjiang,HL,Heilongjiang,Mudanjiang Cogen power station Unit 6,conventional_steam_coal,1,G100000115038,1,0,0,0,0,0,0,0,0,0,1,100.0,1,100.0,100.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022.0,,1734
NortheastChina,Heilongjiang,HL,Heilongjiang,Mudanjiang-2 power station Unit 6,conventional_steam_coal,1,G100000107073,1,0,0,0,0,0,0,0,0,0,1,215.0,1,215.0,215.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1991.0,,1735
NortheastChina,Heilongjiang,HL,Heilongjiang,Mudanjiang-2 power station Unit 7,conventional_steam_coal,1,G100000107074,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1995.0,,1736
NortheastChina,Heilongjiang,HL,Heilongjiang,Mudanjiang-2 power station Unit 8,conventional_steam_coal,1,G100000107075,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1737
NortheastChina,Heilongjiang,HL,Heilongjiang,Mudanjiang-2 power station Unit 9,conventional_steam_coal,1,G100000107076,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011.0,,1738
NorthChina,Shanxi,SX,Shanxi,Muguajie Gangue power station Unit 1,supercritical_coal,1,G100000107079,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020.0,,1739
NorthChina,Shanxi,SX,Shanxi,Muguajie Gangue power station Unit 2,supercritical_coal,1,G100000107080,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020.0,,1740
EastChina,Jiangxi,JX,Jiangxi,Nanchang Changbei Mill power station Unit 1,conventional_steam_coal,1,G100000107215,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1741
EastChina,Jiangxi,JX,Jiangxi,Nanchang Changbei Mill power station Unit 2,conventional_steam_coal,1,G100000107216,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1742
SouthernGrid,Guangdong,GD,Guangdong,Nanhai Changhai power station A Unit 2,conventional_steam_coal,1,G100000111990,1,0,0,0,0,0,0,0,0,0,1,75.0,1,75.0,75.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011.0,,1743
SouthernGrid,Guangdong,GD,Guangdong,Nanhai Foshan power station Unit 1,conventional_steam_coal,1,G100000107223,1,0,0,0,0,0,0,0,0,0,1,220.0,1,220.0,220.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,1744
SouthernGrid,Guangdong,GD,Guangdong,Nanhai Foshan power station Unit 2,conventional_steam_coal,1,G100000107224,1,0,0,0,0,0,0,0,0,0,1,220.0,1,220.0,220.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,1745
SouthernGrid,Guangdong,GD,Guangdong,Nanhai Foshan power station Unit 3,conventional_steam_coal,1,G100000107225,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1746
SouthernGrid,Guangdong,GD,Guangdong,Nanhai Foshan power station Unit 4,conventional_steam_coal,1,G100000107226,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1747
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park cogen power station Unit 1,conventional_steam_coal,1,G100000107230,1,0,0,0,0,0,0,0,0,0,1,55.0,1,55.0,55.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1748
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park cogen power station Unit 2,conventional_steam_coal,1,G100000107231,1,0,0,0,0,0,0,0,0,0,1,55.0,1,55.0,55.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1749
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park cogen power station Unit 3,conventional_steam_coal,1,G100000107232,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,1750
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park cogen power station Unit 4,conventional_steam_coal,1,G100000107233,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,1751
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park power station Unit 1,conventional_steam_coal,1,G100000104470,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016.0,,1752
EastChina,Jiangsu,JS,Jiangsu,Nanjing Chemical Industrial Park power station Unit 2,conventional_steam_coal,1,G100000112750,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016.0,,1753
EastChina,Jiangsu,JS,Jiangsu,Nanjing Huarun Thermal power station Unit 3,conventional_steam_coal,1,G100000107242,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1754
EastChina,Jiangsu,JS,Jiangsu,Nanjing Huarun Thermal power station Unit 4,conventional_steam_coal,1,G100000107243,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1755
EastChina,Jiangsu,JS,Jiangsu,Nanjing Meishan power station Unit 2,conventional_steam_coal,1,G100000113498,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001.0,,1756
EastChina,Jiangsu,JS,Jiangsu,Nanjing Meishan power station Unit 3,conventional_steam_coal,1,G100000107236,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001.0,,1757
EastChina,Jiangsu,JS,Jiangsu,Nanjing power station Unit 1,supercritical_coal,1,G100000104468,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,1994.0,,1758
EastChina,Jiangsu,JS,Jiangsu,Nanjing power station Unit 2,supercritical_coal,1,G100000104469,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,1994.0,,1759
SouthernGrid,Guangxi,GX,Guangxi,Nanning Liujing Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000115460,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024.0,,1760
SouthernGrid,Guangxi,GX,Guangxi,Nanning power station Phase I Unit 1,supercritical_coal,1,G100000103365,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011.0,,1761
SouthernGrid,Guangxi,GX,Guangxi,Nanning power station Phase I Unit 2,supercritical_coal,1,G100000103366,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2012.0,,1762
EastChina,Fujian,FJ,Fujian,Nanpu Quanzhou power station Phase I Unit 1,conventional_steam_coal,1,G100000107250,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1763
EastChina,Fujian,FJ,Fujian,Nanpu Quanzhou power station Phase I Unit 2,conventional_steam_coal,1,G100000107251,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,1764
EastChina,Fujian,FJ,Fujian,Nanpu Quanzhou power station Phase II Unit 3,supercritical_coal,1,G100000107252,1,0,0,0,0,0,0,0,0,0,1,670.0,1,670.0,670.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011.0,,1765
EastChina,Fujian,FJ,Fujian,Nanpu Quanzhou power station Phase II Unit 4,supercritical_coal,1,G100000107253,1,0,0,0,0,0,0,0,0,0,1,670.0,1,670.0,670.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2012.0,,1766
NorthChina,Shandong,SD,Shandong,Nanshan Aluminum Donghai power station Phase I Unit 1,conventional_steam_coal,1,G100000107256,1,0,0,0,0,0,0,0,0,0,1,150.0,1,150.0,150.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,1767
NorthChina,Shandong,SD,Shandong,Nanshan Aluminum Donghai power station Phase I Unit 2,conventional_steam_coal,1,G100000107257,1,0,0,0,0,0,0,0,0,0,1,150.0,1,150.0,150.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,1768
NorthChina,Shandong,SD,Shandong,Nanshan Aluminum Donghai power station Phase III Unit 5,conventional_steam_coal,1,G100000107260,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1769
NorthChina,Shandong,SD,Shandong,Nanshan Aluminum Donghai power station Phase III Unit 6,conventional_steam_coal,1,G100000112664,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,1770
NorthChina,Shandong,SD,Shandong,Nanshan Aluminum Donghai power station Phase III Unit 7,conventional_steam_coal,1,G100000112665,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011.0,,1771
NorthChina,Shandong,SD,Shandong,Nanshan Thermal power station Phase II Unit 4,conventional_steam_coal,1,G100000112667,1,0,0,0,0,0,0,0,0,0,1,150.0,1,150.0,150.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,1772
SouthernGrid,Guangdong,GD,Guangdong,Nanxiong power station Unit 1,supercritical_coal,1,G100000104100,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018.0,,1773
SouthernGrid,Guangdong,GD,Guangdong,Nanxiong power station Unit 2,supercritical_coal,1,G100000104101,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019.0,,1774
EastChina,Jiangsu,JS,Jiangsu,Nanya Cogen power station Unit 1,conventional_steam_coal,1,G100000112756,1,0,0,0,0,0,0,0,0,0,1,56.0,1,56.0,56.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004.0,,1775
EastChina,Jiangsu,JS,Jiangsu,Nanya Cogen power station Unit 2,conventional_steam_coal,1,G100000112757,1,0,0,0,0,0,0,0,0,0,1,56.0,1,56.0,56.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,1776
