,datetime,Beijing,Tianjin,HEBEI_SOUTH,Shanxi,Shandong,HEBEI_NORTH,NM_EAST,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Henan,Hubei,Hunan,Chongqing,Sichuan,Guangdong,Guangxi,Hainan,Guizhou,Yunnan,Shaanxi,Gansu,Qinghai,Ningxia,Xinjiang,NM_WEST,Tibet,Hongkong,Macao,Taiwan
345,2025-01-15 09:00:00+00:00,0.082529644,0.089407115,0.082529644,0.082529644,0.082529644,0.082529644,0.082529644,0.082529644,0.082529644,0.082529644,0.068774704,0.068774704,0.068774704,0.068774704,0.068774704,0.068774704,0.068774704,0.068774704,0.055019763,0.061897233,0.068774704,0.068774704,0.068774704,0.068774704,0.068774704,0.089407115,0.089407115,0.089407115,0.089407115,0.089407115,0.089407115,0.089407115,0.096284585,0,0,0
346,2025-01-15 10:00:00+00:00,0.137549407,0.149011858,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.091699605,0.103162055,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.160474308,0,0,0
347,2025-01-15 11:00:00+00:00,0.171699605,0.186007905,0.171699605,0.171699605,0.171699605,0.171699605,0.171699605,0.171699605,0.171699605,0.171699605,0.143083004,0.143083004,0.143083004,0.143083004,0.143083004,0.143083004,0.143083004,0.143083004,0.114466403,0.128774704,0.143083004,0.143083004,0.143083004,0.143083004,0.143083004,0.186007905,0.186007905,0.186007905,0.186007905,0.186007905,0.186007905,0.186007905,0.200316206,0,0,0
348,2025-01-15 12:00:00+00:00,0.216284585,0.2343083,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.144189723,0.162213439,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.252332016,0,0,0
349,2025-01-15 13:00:00+00:00,0.241897233,0.262055336,0.241897233,0.241897233,0.241897233,0.241897233,0.241897233,0.241897233,0.241897233,0.241897233,0.201581028,0.201581028,0.201581028,0.201581028,0.201581028,0.201581028,0.201581028,0.201581028,0.161264822,0.181422925,0.201581028,0.201581028,0.201581028,0.201581028,0.201581028,0.262055336,0.262055336,0.262055336,0.262055336,0.262055336,0.262055336,0.262055336,0.282213439,0,0,0
350,2025-01-15 14:00:00+00:00,0.206798419,0.224031621,0.206798419,0.206798419,0.206798419,0.206798419,0.206798419,0.206798419,0.206798419,0.206798419,0.172332016,0.172332016,0.172332016,0.172332016,0.172332016,0.172332016,0.172332016,0.172332016,0.137865613,0.155098814,0.172332016,0.172332016,0.172332016,0.172332016,0.172332016,0.224031621,0.224031621,0.224031621,0.224031621,0.224031621,0.224031621,0.224031621,0.241264822,0,0,0
351,2025-01-15 15:00:00+00:00,0.146086957,0.15826087,0.146086957,0.146086957,0.146086957,0.146086957,0.146086957,0.146086957,0.146086957,0.146086957,0.12173913,0.12173913,0.12173913,0.12173913,0.12173913,0.12173913,0.12173913,0.12173913,0.097391304,0.109565217,0.12173913,0.12173913,0.12173913,0.12173913,0.12173913,0.15826087,0.15826087,0.15826087,0.15826087,0.15826087,0.15826087,0.15826087,0.170434783,0,0,0
352,2025-01-15 16:00:00+00:00,0.058814229,0.063715415,0.058814229,0.058814229,0.058814229,0.058814229,0.058814229,0.058814229,0.058814229,0.058814229,0.049011858,0.049011858,0.049011858,0.049011858,0.049011858,0.049011858,0.049011858,0.049011858,0.039209486,0.044110672,0.049011858,0.049011858,0.049011858,0.049011858,0.049011858,0.063715415,0.063715415,0.063715415,0.063715415,0.063715415,0.063715415,0.063715415,0.068616601,0,0,0
353,2025-01-15 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2025-01-15 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2025-01-15 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2025-01-15 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2025-01-15 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2025-01-15 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2025-01-15 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2025-01-16 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2025-01-16 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2025-01-16 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2025-01-16 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2025-01-16 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2025-01-16 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2025-01-16 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2025-01-16 07:00:00+00:00,0.009486166,0.01027668,0.009486166,0.009486166,0.009486166,0.009486166,0.009486166,0.009486166,0.009486166,0.009486166,0.007905138,0.007905138,0.007905138,0.007905138,0.007905138,0.007905138,0.007905138,0.007905138,0.006324111,0.007114625,0.007905138,0.007905138,0.007905138,0.007905138,0.007905138,0.01027668,0.01027668,0.01027668,0.01027668,0.01027668,0.01027668,0.01027668,0.011067194,0,0,0
368,2025-01-16 08:00:00+00:00,0.216284585,0.2343083,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.216284585,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.144189723,0.162213439,0.180237154,0.180237154,0.180237154,0.180237154,0.180237154,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.2343083,0.252332016,0,0,0
369,2025-01-16 09:00:00+00:00,0.418339921,0.453201581,0.418339921,0.418339921,0.418339921,0.418339921,0.418339921,0.418339921,0.418339921,0.418339921,0.348616601,0.348616601,0.348616601,0.348616601,0.348616601,0.348616601,0.348616601,0.348616601,0.278893281,0.313754941,0.348616601,0.348616601,0.348616601,0.348616601,0.348616601,0.453201581,0.453201581,0.453201581,0.453201581,0.453201581,0.453201581,0.453201581,0.488063241,0,0,0
370,2025-01-16 10:00:00+00:00,0.551146245,0.597075099,0.551146245,0.551146245,0.551146245,0.551146245,0.551146245,0.551146245,0.551146245,0.551146245,0.459288538,0.459288538,0.459288538,0.459288538,0.459288538,0.459288538,0.459288538,0.459288538,0.36743083,0.413359684,0.459288538,0.459288538,0.459288538,0.459288538,0.459288538,0.597075099,0.597075099,0.597075099,0.597075099,0.597075099,0.597075099,0.597075099,0.643003953,0,0,0
371,2025-01-16 11:00:00+00:00,0.643162055,0.696758893,0.643162055,0.643162055,0.643162055,0.643162055,0.643162055,0.643162055,0.643162055,0.643162055,0.535968379,0.535968379,0.535968379,0.535968379,0.535968379,0.535968379,0.535968379,0.535968379,0.428774704,0.482371542,0.535968379,0.535968379,0.535968379,0.535968379,0.535968379,0.696758893,0.696758893,0.696758893,0.696758893,0.696758893,0.696758893,0.696758893,0.750355731,0,0,0
372,2025-01-16 12:00:00+00:00,0.653596838,0.708063241,0.653596838,0.653596838,0.653596838,0.653596838,0.653596838,0.653596838,0.653596838,0.653596838,0.544664032,0.544664032,0.544664032,0.544664032,0.544664032,0.544664032,0.544664032,0.544664032,0.435731225,0.490197628,0.544664032,0.544664032,0.544664032,0.544664032,0.544664032,0.708063241,0.708063241,0.708063241,0.708063241,0.708063241,0.708063241,0.708063241,0.762529644,0,0,0
373,2025-01-16 13:00:00+00:00,0.610909091,0.661818182,0.610909091,0.610909091,0.610909091,0.610909091,0.610909091,0.610909091,0.610909091,0.610909091,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.407272727,0.458181818,0.509090909,0.509090909,0.509090909,0.509090909,0.509090909,0.661818182,0.661818182,0.661818182,0.661818182,0.661818182,0.661818182,0.661818182,0.712727273,0,0,0
374,2025-01-16 14:00:00+00:00,0.508458498,0.55083004,0.508458498,0.508458498,0.508458498,0.508458498,0.508458498,0.508458498,0.508458498,0.508458498,0.423715415,0.423715415,0.423715415,0.423715415,0.423715415,0.423715415,0.423715415,0.423715415,0.338972332,0.381343874,0.423715415,0.423715415,0.423715415,0.423715415,0.423715415,0.55083004,0.55083004,0.55083004,0.55083004,0.55083004,0.55083004,0.55083004,0.593201581,0,0,0
375,2025-01-16 15:00:00+00:00,0.350988142,0.380237154,0.350988142,0.350988142,0.350988142,0.350988142,0.350988142,0.350988142,0.350988142,0.350988142,0.292490119,0.292490119,0.292490119,0.292490119,0.292490119,0.292490119,0.292490119,0.292490119,0.233992095,0.263241107,0.292490119,0.292490119,0.292490119,0.292490119,0.292490119,0.380237154,0.380237154,0.380237154,0.380237154,0.380237154,0.380237154,0.380237154,0.409486166,0,0,0
376,2025-01-16 16:00:00+00:00,0.138498024,0.150039526,0.138498024,0.138498024,0.138498024,0.138498024,0.138498024,0.138498024,0.138498024,0.138498024,0.11541502,0.11541502,0.11541502,0.11541502,0.11541502,0.11541502,0.11541502,0.11541502,0.092332016,0.103873518,0.11541502,0.11541502,0.11541502,0.11541502,0.11541502,0.150039526,0.150039526,0.150039526,0.150039526,0.150039526,0.150039526,0.150039526,0.161581028,0,0,0
377,2025-01-16 17:00:00+00:00,0,0.001027668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001106719,0,0,0
378,2025-01-16 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2025-01-16 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2025-01-16 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2025-01-16 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2025-01-16 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2025-01-16 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2025-01-17 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2025-01-17 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2025-01-17 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2025-01-17 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2025-01-17 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2025-01-17 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2025-01-17 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2025-01-17 07:00:00+00:00,0.014229249,0.01541502,0.014229249,0.014229249,0.014229249,0.014229249,0.014229249,0.014229249,0.014229249,0.014229249,0.011857708,0.011857708,0.011857708,0.011857708,0.011857708,0.011857708,0.011857708,0.011857708,0.009486166,0.010671937,0.011857708,0.011857708,0.011857708,0.011857708,0.011857708,0.01541502,0.01541502,0.01541502,0.01541502,0.01541502,0.01541502,0.01541502,0.016600791,0,0,0
392,2025-01-17 08:00:00+00:00,0.236205534,0.255889328,0.236205534,0.236205534,0.236205534,0.236205534,0.236205534,0.236205534,0.236205534,0.236205534,0.196837945,0.196837945,0.196837945,0.196837945,0.196837945,0.196837945,0.196837945,0.196837945,0.157470356,0.17715415,0.196837945,0.196837945,0.196837945,0.196837945,0.196837945,0.255889328,0.255889328,0.255889328,0.255889328,0.255889328,0.255889328,0.255889328,0.275573123,0,0,0
393,2025-01-17 09:00:00+00:00,0.436363636,0.472727273,0.436363636,0.436363636,0.436363636,0.436363636,0.436363636,0.436363636,0.436363636,0.436363636,0.363636364,0.363636364,0.363636364,0.363636364,0.363636364,0.363636364,0.363636364,0.363636364,0.290909091,0.327272727,0.363636364,0.363636364,0.363636364,0.363636364,0.363636364,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.472727273,0.509090909,0,0,0
394,2025-01-17 10:00:00+00:00,0.563478261,0.610434783,0.563478261,0.563478261,0.563478261,0.563478261,0.563478261,0.563478261,0.563478261,0.563478261,0.469565217,0.469565217,0.469565217,0.469565217,0.469565217,0.469565217,0.469565217,0.469565217,0.375652174,0.422608696,0.469565217,0.469565217,0.469565217,0.469565217,0.469565217,0.610434783,0.610434783,0.610434783,0.610434783,0.610434783,0.610434783,0.610434783,0.657391304,0,0,0
395,2025-01-17 11:00:00+00:00,0.631778656,0.684426877,0.631778656,0.631778656,0.631778656,0.631778656,0.631778656,0.631778656,0.631778656,0.631778656,0.526482213,0.526482213,0.526482213,0.526482213,0.526482213,0.526482213,0.526482213,0.526482213,0.421185771,0.473833992,0.526482213,0.526482213,0.526482213,0.526482213,0.526482213,0.684426877,0.684426877,0.684426877,0.684426877,0.684426877,0.684426877,0.684426877,0.737075099,0,0,0
396,2025-01-17 12:00:00+00:00,0.645059289,0.698814229,0.645059289,0.645059289,0.645059289,0.645059289,0.645059289,0.645059289,0.645059289,0.645059289,0.537549407,0.537549407,0.537549407,0.537549407,0.537549407,0.537549407,0.537549407,0.537549407,0.430039526,0.483794466,0.537549407,0.537549407,0.537549407,0.537549407,0.537549407,0.698814229,0.698814229,0.698814229,0.698814229,0.698814229,0.698814229,0.698814229,0.75256917,0,0,0
397,2025-01-17 13:00:00+00:00,0.605217391,0.655652174,0.605217391,0.605217391,0.605217391,0.605217391,0.605217391,0.605217391,0.605217391,0.605217391,0.504347826,0.504347826,0.504347826,0.504347826,0.504347826,0.504347826,0.504347826,0.504347826,0.403478261,0.453913043,0.504347826,0.504347826,0.504347826,0.504347826,0.504347826,0.655652174,0.655652174,0.655652174,0.655652174,0.655652174,0.655652174,0.655652174,0.706086957,0,0,0
398,2025-01-17 14:00:00+00:00,0.505612648,0.547747036,0.505612648,0.505612648,0.505612648,0.505612648,0.505612648,0.505612648,0.505612648,0.505612648,0.421343874,0.421343874,0.421343874,0.421343874,0.421343874,0.421343874,0.421343874,0.421343874,0.337075099,0.379209486,0.421343874,0.421343874,0.421343874,0.421343874,0.421343874,0.547747036,0.547747036,0.547747036,0.547747036,0.547747036,0.547747036,0.547747036,0.589881423,0,0,0
399,2025-01-17 15:00:00+00:00,0.349090909,0.378181818,0.349090909,0.349090909,0.349090909,0.349090909,0.349090909,0.349090909,0.349090909,0.349090909,0.290909091,0.290909091,0.290909091,0.290909091,0.290909091,0.290909091,0.290909091,0.290909091,0.232727273,0.261818182,0.290909091,0.290909091,0.290909091,0.290909091,0.290909091,0.378181818,0.378181818,0.378181818,0.378181818,0.378181818,0.378181818,0.378181818,0.407272727,0,0,0
400,2025-01-17 16:00:00+00:00,0.135652174,0.146956522,0.135652174,0.135652174,0.135652174,0.135652174,0.135652174,0.135652174,0.135652174,0.135652174,0.113043478,0.113043478,0.113043478,0.113043478,0.113043478,0.113043478,0.113043478,0.113043478,0.090434783,0.10173913,0.113043478,0.113043478,0.113043478,0.113043478,0.113043478,0.146956522,0.146956522,0.146956522,0.146956522,0.146956522,0.146956522,0.146956522,0.15826087,0,0,0
401,2025-01-17 17:00:00+00:00,0,0.001027668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001106719,0,0,0
402,2025-01-17 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2025-01-17 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2025-01-17 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2025-01-17 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2025-01-17 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2025-01-17 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2025-01-18 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2025-01-18 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2025-01-18 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2025-01-18 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2025-01-18 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2025-01-18 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2025-01-18 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2025-01-18 07:00:00+00:00,0.00284585,0.003083004,0.00284585,0.00284585,0.00284585,0.00284585,0.00284585,0.00284585,0.00284585,0.00284585,0.002371542,0.002371542,0.002371542,0.002371542,0.002371542,0.002371542,0.002371542,0.002371542,0.001897233,0.002134387,0.002371542,0.002371542,0.002371542,0.002371542,0.002371542,0.003083004,0.003083004,0.003083004,0.003083004,0.003083004,0.003083004,0.003083004,0.003320158,0,0,0
416,2025-01-18 08:00:00+00:00,0.039841897,0.043162055,0.039841897,0.039841897,0.039841897,0.039841897,0.039841897,0.039841897,0.039841897,0.039841897,0.033201581,0.033201581,0.033201581,0.033201581,0.033201581,0.033201581,0.033201581,0.033201581,0.026561265,0.029881423,0.033201581,0.033201581,0.033201581,0.033201581,0.033201581,0.043162055,0.043162055,0.043162055,0.043162055,0.043162055,0.043162055,0.043162055,0.046482213,0,0,0
417,2025-01-18 09:00:00+00:00,0.083478261,0.090434783,0.083478261,0.083478261,0.083478261,0.083478261,0.083478261,0.083478261,0.083478261,0.083478261,0.069565217,0.069565217,0.069565217,0.069565217,0.069565217,0.069565217,0.069565217,0.069565217,0.055652174,0.062608696,0.069565217,0.069565217,0.069565217,0.069565217,0.069565217,0.090434783,0.090434783,0.090434783,0.090434783,0.090434783,0.090434783,0.090434783,0.097391304,0,0,0
418,2025-01-18 10:00:00+00:00,0.137549407,0.149011858,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.137549407,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.091699605,0.103162055,0.114624506,0.114624506,0.114624506,0.114624506,0.114624506,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.149011858,0.160474308,0,0,0
419,2025-01-18 11:00:00+00:00,0.221027668,0.23944664,0.221027668,0.221027668,0.221027668,0.221027668,0.221027668,0.221027668,0.221027668,0.221027668,0.184189723,0.184189723,0.184189723,0.184189723,0.184189723,0.184189723,0.184189723,0.184189723,0.147351779,0.165770751,0.184189723,0.184189723,0.184189723,0.184189723,0.184189723,0.23944664,0.23944664,0.23944664,0.23944664,0.23944664,0.23944664,0.23944664,0.257865613,0,0,0
420,2025-01-18 12:00:00+00:00,0.310197628,0.336047431,0.310197628,0.310197628,0.310197628,0.310197628,0.310197628,0.310197628,0.310197628,0.310197628,0.258498024,0.258498024,0.258498024,0.258498024,0.258498024,0.258498024,0.258498024,0.258498024,0.206798419,0.232648221,0.258498024,0.258498024,0.258498024,0.258498024,0.258498024,0.336047431,0.336047431,0.336047431,0.336047431,0.336047431,0.336047431,0.336047431,0.361897233,0,0,0
421,2025-01-18 13:00:00+00:00,0.358577075,0.388458498,0.358577075,0.358577075,0.358577075,0.358577075,0.358577075,0.358577075,0.358577075,0.358577075,0.298814229,0.298814229,0.298814229,0.298814229,0.298814229,0.298814229,0.298814229,0.298814229,0.239051383,0.268932806,0.298814229,0.298814229,0.298814229,0.298814229,0.298814229,0.388458498,0.388458498,0.388458498,0.388458498,0.388458498,0.388458498,0.388458498,0.418339921,0,0,0
422,2025-01-18 14:00:00+00:00,0.303557312,0.328853755,0.303557312,0.303557312,0.303557312,0.303557312,0.303557312,0.303557312,0.303557312,0.303557312,0.252964427,0.252964427,0.252964427,0.252964427,0.252964427,0.252964427,0.252964427,0.252964427,0.202371542,0.227667984,0.252964427,0.252964427,0.252964427,0.252964427,0.252964427,0.328853755,0.328853755,0.328853755,0.328853755,0.328853755,0.328853755,0.328853755,0.354150198,0,0,0
423,2025-01-18 15:00:00+00:00,0.184980237,0.200395257,0.184980237,0.184980237,0.184980237,0.184980237,0.184980237,0.184980237,0.184980237,0.184980237,0.154150198,0.154150198,0.154150198,0.154150198,0.154150198,0.154150198,0.154150198,0.154150198,0.123320158,0.138735178,0.154150198,0.154150198,0.154150198,0.154150198,0.154150198,0.200395257,0.200395257,0.200395257,0.200395257,0.200395257,0.200395257,0.200395257,0.215810277,0,0,0
424,2025-01-18 16:00:00+00:00,0.057865613,0.062687747,0.057865613,0.057865613,0.057865613,0.057865613,0.057865613,0.057865613,0.057865613,0.057865613,0.048221344,0.048221344,0.048221344,0.048221344,0.048221344,0.048221344,0.048221344,0.048221344,0.038577075,0.043399209,0.048221344,0.048221344,0.048221344,0.048221344,0.048221344,0.062687747,0.062687747,0.062687747,0.062687747,0.062687747,0.062687747,0.062687747,0.067509881,0,0,0
425,2025-01-18 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2025-01-18 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2025-01-18 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2025-01-18 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2025-01-18 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2025-01-18 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2025-01-18 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2025-01-19 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2025-01-19 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2025-01-19 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2025-01-19 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2025-01-19 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2025-01-19 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2025-01-19 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2025-01-19 07:00:00+00:00,0,0.001027668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001027668,0.001106719,0,0,0
