,datetime,Beijing,Tianjin,HEBEI_SOUTH,Shanxi,Shandong,HEBEI_NORTH,NM_EAST,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Henan,Hubei,Hunan,Chongqing,Sichuan,Guangdong,Guangxi,Hainan,Guizhou,Yunnan,Shaanxi,Gansu,Qinghai,Ningxia,Xinjiang,NM_WEST,Tibet,Hongkong,Macao,Taiwan
4670,2025-07-14 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,2025-07-14 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,2025-07-14 16:00:00+00:00,0.009773434,0.008796091,0.009773434,0.008796091,0.008796091,0.009773434,0.011239449,0.011239449,0.011239449,0.010995113,0.010750777,0.009773434,0.027,0.007818747,0.013682808,0.010262106,0.010262106,0.008796091,0.008796091,0.010262106,0.012216793,0.008796091,0.013194136,0.008796091,0.009040426,0.013682808,0.009773434,0.009773434,0.009773434,0.009773434,0.009773434,0.011239449,0.009773434,0,0,0
4673,2025-07-14 17:00:00+00:00,0.03998223,0.035984007,0.03998223,0.035984007,0.035984007,0.03998223,0.045979565,0.045979565,0.045979565,0.044980009,0.043980453,0.03998223,0.023,0.031985784,0.055975122,0.041981342,0.041981342,0.035984007,0.035984007,0.041981342,0.049977788,0.035984007,0.053976011,0.035984007,0.036983563,0.055975122,0.03998223,0.03998223,0.03998223,0.03998223,0.03998223,0.045979565,0.03998223,0,0,0
4674,2025-07-14 18:00:00+00:00,0.118169702,0.106352732,0.118169702,0.106352732,0.106352732,0.118169702,0.135895158,0.135895158,0.135895158,0.132940915,0.129986673,0.118169702,0.014,0.094535762,0.165437583,0.124078187,0.124078187,0.106352732,0.106352732,0.124078187,0.147712128,0.106352732,0.159529098,0.106352732,0.109306975,0.165437583,0.118169702,0.118169702,0.118169702,0.118169702,0.118169702,0.135895158,0.118169702,0,0,0
4675,2025-07-14 19:00:00+00:00,0.195468681,0.175921813,0.195468681,0.175921813,0.175921813,0.195468681,0.224788983,0.224788983,0.224788983,0.219902266,0.215015549,0.195468681,0.013,0.156374944,0.273656153,0.205242115,0.205242115,0.175921813,0.175921813,0.205242115,0.244335851,0.175921813,0.263882719,0.175921813,0.18080853,0.273656153,0.195468681,0.195468681,0.195468681,0.195468681,0.195468681,0.224788983,0.195468681,0,0,0
4676,2025-07-14 20:00:00+00:00,0.207019103,0.186317192,0.207019103,0.186317192,0.186317192,0.207019103,0.238071968,0.238071968,0.238071968,0.23289649,0.227721013,0.207019103,0.017,0.165615282,0.289826744,0.217370058,0.217370058,0.186317192,0.186317192,0.217370058,0.258773878,0.186317192,0.279475789,0.186317192,0.19149267,0.289826744,0.207019103,0.207019103,0.207019103,0.207019103,0.207019103,0.238071968,0.207019103,0,0,0
4677,2025-07-14 21:00:00+00:00,0.177698801,0.15992892,0.177698801,0.15992892,0.15992892,0.177698801,0.204353621,0.204353621,0.204353621,0.199911151,0.195468681,0.177698801,0.018,0.14215904,0.248778321,0.186583741,0.186583741,0.15992892,0.15992892,0.186583741,0.222123501,0.15992892,0.239893381,0.15992892,0.16437139,0.248778321,0.177698801,0.177698801,0.177698801,0.177698801,0.177698801,0.204353621,0.177698801,0,0,0
4678,2025-07-14 22:00:00+00:00,0.15104398,0.135939582,0.15104398,0.135939582,0.135939582,0.15104398,0.173700578,0.173700578,0.173700578,0.169924478,0.166148378,0.15104398,0.013,0.120835184,0.211461573,0.158596179,0.158596179,0.135939582,0.135939582,0.158596179,0.188804976,0.135939582,0.203909374,0.135939582,0.139715682,0.211461573,0.15104398,0.15104398,0.15104398,0.15104398,0.15104398,0.173700578,0.15104398,0,0,0
4679,2025-07-14 23:00:00+00:00,0.121723678,0.109551311,0.121723678,0.109551311,0.109551311,0.121723678,0.13998223,0.13998223,0.13998223,0.136939138,0.133896046,0.121723678,0.007,0.097378943,0.17041315,0.127809862,0.127809862,0.109551311,0.109551311,0.127809862,0.152154598,0.109551311,0.164326966,0.109551311,0.112594402,0.17041315,0.121723678,0.121723678,0.121723678,0.121723678,0.121723678,0.13998223,0.121723678,0,0,0
