region_grid,province,Zone,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
SouthernGrid,Guizhou,GZ,Guizhou,Qianxi power station Phase I Unit 4,conventional_steam_coal,1,G100000108281,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
SouthernGrid,Guizhou,GZ,Guizhou,Qianxi power station Phase II Unit 5,supercritical_coal,1,G100000101738,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Qinghai,QH,Qinghai,Qiaotou power station Phase I Unit 7,conventional_steam_coal,1,G100000108290,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Qinghai,QH,Qinghai,Qiaotou power station Phase I Unit 8,conventional_steam_coal,1,G100000108291,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shandong,SD,Shandong,Qilu Works power station Unit 03,conventional_steam_coal,1,G100000108300,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1987,
NorthChina,Shandong,SD,Shandong,Qilu Works power station Unit 04,conventional_steam_coal,1,G100000108301,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1987,
NorthChina,Shandong,SD,Shandong,Qilu Works power station Unit 06,conventional_steam_coal,1,G100000108302,1,0,,,,,,,,0,1,70,1,70,70,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1995,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase I Unit 1,supercritical_coal,1,G100000104481,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2004,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase I Unit 2,supercritical_coal,1,G100000104482,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2004,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase II Unit 3,supercritical_coal,1,G100000104483,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase II Unit 4,supercritical_coal,1,G100000104484,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase III Unit 5,ultra_supercritical_coal,1,G100000104485,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2012,
MiddleChina,Henan,HA,Henan,Qinbei power station Phase III Unit 6,ultra_supercritical_coal,1,G100000104486,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
NorthChina,Shandong,SD,Shandong,Qingdao power station Phase I Unit 1,conventional_steam_coal,1,G100000108306,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NorthChina,Shandong,SD,Shandong,Qingdao power station Phase I Unit 2,conventional_steam_coal,1,G100000108307,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NorthChina,Shandong,SD,Shandong,Qingdao power station Phase II Unit 3,conventional_steam_coal,1,G100000108308,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Shandong,SD,Shandong,Qingdao power station Phase II Unit 4,conventional_steam_coal,1,G100000108309,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthwestChina,Qinghai,QH,Qinghai,Qinghai Datong power station Unit 1,conventional_steam_coal,1,G100000108310,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthwestChina,Qinghai,QH,Qinghai,Qinghai Datong power station Unit 2,conventional_steam_coal,1,G100000108311,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NortheastChina,Liaoning,LN,Liaoning,Qinghe power station Phase VI Unit 8,conventional_steam_coal,1,G100000101766,1,0,,,,,,,,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1984,
NortheastChina,Liaoning,LN,Liaoning,Qinghe power station Unit 10,supercritical_coal,1,G100000101759,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NortheastChina,Liaoning,LN,Liaoning,Qinghe power station Unit 9,supercritical_coal,1,G100000101767,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2010,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Qinghua Ejin Cogen power station Unit 1,conventional_steam_coal,1,G100000113313,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2023,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Qinghua Ejin Cogen power station Unit 2,conventional_steam_coal,1,G100000113314,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2023,
MiddleChina,Hubei,HB,Hubei,Qingshan power station Unit 12,conventional_steam_coal,1,G100000108323,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
MiddleChina,Hubei,HB,Hubei,Qingshan power station Unit 13,conventional_steam_coal,1,G100000108324,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
MiddleChina,Hubei,HB,Hubei,Qingshan power station Unit 14,conventional_steam_coal,1,G100000108325,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
SouthernGrid,Guizhou,GZ,Guizhou,Qingshuihe cogen power station Unit 1,supercritical_coal,1,G100000114503,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015,
SouthernGrid,Guizhou,GZ,Guizhou,Qingshuihe cogen power station Unit 2,supercritical_coal,1,G100000114504,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015,
NorthwestChina,Ningxia,NX,Ningxia,Qingtongxia Aluminum Works power station Unit 1,conventional_steam_coal,1,G100000108345,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Ningxia,NX,Ningxia,Qingtongxia Aluminum Works power station Unit 2,conventional_steam_coal,1,G100000108346,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Qingyuan power station Unit 1,conventional_steam_coal,1,G100000102145,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Qingyuan power station Unit 2,conventional_steam_coal,1,G100000102146,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao power station Phase I Unit 1,supercritical_coal,1,G100000108359,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao power station Phase I Unit 2,supercritical_coal,1,G100000108360,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao-2 power station Unit 3,conventional_steam_coal,1,G100000108363,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao-2 power station Unit 4,conventional_steam_coal,1,G100000108364,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao-2 power station Unit 5,conventional_steam_coal,1,G100000108365,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Qinhuangdao-2 power station Unit 6,conventional_steam_coal,1,G100000108366,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Shaanxi,SN,Shaanxi,Qinling power station Phase IV Unit 7,supercritical_coal,1,G100000104496,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NorthwestChina,Shaanxi,SN,Shaanxi,Qinling power station Phase IV Unit 8,supercritical_coal,1,G100000104497,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou power station Phase I Unit 1,supercritical_coal,1,G100000108896,1,0,,,,,,,,0,1,630,1,630,630,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou power station Phase I Unit 2,supercritical_coal,1,G100000108897,1,0,,,,,,,,0,1,630,1,630,630,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou power station Phase II Unit 3,ultra_supercritical_coal,1,G100000111994,1,0,,,,,,,,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou power station Phase II Unit 4,ultra_supercritical_coal,1,G100000111995,1,0,,,,,,,,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou-III power station Phase III Unit 1,ultra_supercritical_coal,1,G100000114825,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
SouthernGrid,Guangxi,GX,Guangxi,Qinzhou-III power station Phase III Unit 2,ultra_supercritical_coal,1,G100000114826,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
NortheastChina,Heilongjiang,HL,Heilongjiang,Qitaihe power station Unit 1,conventional_steam_coal,1,G100000102149,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
NortheastChina,Heilongjiang,HL,Heilongjiang,Qitaihe power station Unit 2,conventional_steam_coal,1,G100000102150,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NortheastChina,Heilongjiang,HL,Heilongjiang,Qitaihe power station Unit 3,conventional_steam_coal,1,G100000102151,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NortheastChina,Heilongjiang,HL,Heilongjiang,Qitaihe power station Unit 4,conventional_steam_coal,1,G100000102152,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Qixiaying power station Unit 1,supercritical_coal,1,G100000103863,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Qixiaying power station Unit 2,supercritical_coal,1,G100000103864,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023,
EastChina,Fujian,FJ,Fujian,Quanhui A cogen power station Unit 1,conventional_steam_coal,1,G100000114753,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
EastChina,Fujian,FJ,Fujian,Quanhui A cogen power station Unit 2,conventional_steam_coal,1,G100000114754,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
MiddleChina,Henan,HA,Henan,Qudong power station Unit 1,conventional_steam_coal,1,G100000108396,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
MiddleChina,Henan,HA,Henan,Qudong power station Unit 2,conventional_steam_coal,1,G100000108397,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
SouthernGrid,Yunnan,YN,Yunnan,Qujing power station Unit 1,conventional_steam_coal,1,G100000108403,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
SouthernGrid,Yunnan,YN,Yunnan,Qujing power station Unit 2,conventional_steam_coal,1,G100000108404,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
SouthernGrid,Yunnan,YN,Yunnan,Qujing power station Unit 3,conventional_steam_coal,1,G100000108405,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
SouthernGrid,Yunnan,YN,Yunnan,Qujing power station Unit 4,conventional_steam_coal,1,G100000108406,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Renqiu power station Phase I Unit 1,supercritical_coal,1,G100000108540,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Renqiu power station Phase I Unit 2,supercritical_coal,1,G100000108541,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Shandong,SD,Shandong,Rizhao Iron and Steel cogen power station Unit 1,conventional_steam_coal,1,G100000113051,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,SD,Shandong,Rizhao Iron and Steel cogen power station Unit 2,conventional_steam_coal,1,G100000113052,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,SD,Shandong,Rizhao power station Phase I Unit 1,conventional_steam_coal,1,G100000108601,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Shandong,SD,Shandong,Rizhao power station Phase I Unit 2,conventional_steam_coal,1,G100000108602,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Shandong,SD,Shandong,Rizhao power station Phase II Unit 3,supercritical_coal,1,G100000108603,1,0,,,,,,,,0,1,680,1,680,680,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
NorthChina,Shandong,SD,Shandong,Rizhao power station Phase II Unit 4,supercritical_coal,1,G100000108604,1,0,,,,,,,,0,1,680,1,680,680,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2009,
NorthChina,Shandong,SD,Shandong,Rizhao Sunshine cogen power station Unit 4,conventional_steam_coal,1,G100000114442,1,0,,,,,,,,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,SD,Shandong,Rizhao Sunshine cogen power station Unit 5,conventional_steam_coal,1,G100000114443,1,0,,,,,,,,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,SD,Shandong,Rongcheng Haoyang cogen power station Unit 2,conventional_steam_coal,1,G100000113733,1,0,,,,,,,,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NorthChina,Shandong,SD,Shandong,Rongcheng Haoyang cogen power station Unit 3,conventional_steam_coal,1,G100000113734,1,0,,,,,,,,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NorthChina,Shanxi,SX,Shanxi,Ronghai power station Unit 1,conventional_steam_coal,1,G100000108620,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,SX,Shanxi,Ronghai power station Unit 2,conventional_steam_coal,1,G100000108621,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
EastChina,Jiangxi,JX,Jiangxi,Ruijin power station Phase I Unit 1,supercritical_coal,1,G100000104501,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Jiangxi,JX,Jiangxi,Ruijin power station Phase I Unit 2,supercritical_coal,1,G100000104502,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Jiangxi,JX,Jiangxi,Ruijin power station Phase II Unit 3,ultra_supercritical_coal,1,G100000104503,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
EastChina,Jiangxi,JX,Jiangxi,Ruijin power station Phase II Unit 4,ultra_supercritical_coal,1,G100000104504,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
NorthwestChina,Xinjiang,XJ,Xinjiang,Ruoqiang County Cogen power station Unit 1,supercritical_coal,1,G100000115497,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
NorthwestChina,Xinjiang,XJ,Xinjiang,Ruoqiang County Cogen power station Unit 2,supercritical_coal,1,G100000115498,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Salaqi power station Unit 1,conventional_steam_coal,1,G100000108732,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
Neimenggu,Inner Mongolia,NM_W,Inner Mongolia_NM_WEST,Salaqi power station Unit 2,conventional_steam_coal,1,G100000108733,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Sanhe Yanjiao power station Phase I Unit 1,conventional_steam_coal,1,G100000108789,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Sanhe Yanjiao power station Phase I Unit 2,conventional_steam_coal,1,G100000108790,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Sanhe Yanjiao power station Phase II Unit 3,conventional_steam_coal,1,G100000108791,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Hebei,HB_S,Hebei_HEBEI_SOUTH,Sanhe Yanjiao power station Phase II Unit 4,conventional_steam_coal,1,G100000108792,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,GD,Guangdong,Sanshui Hengyi power station Unit 1,supercritical_coal,1,G100000108802,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
SouthernGrid,Guangdong,GD,Guangdong,Sanshui Hengyi power station Unit 2,supercritical_coal,1,G100000108803,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
EastChina,Jiangxi,JX,Jiangxi,Sateri Jiangxi Chemical Fiber Co captive power station Unit 3,conventional_steam_coal,1,G100000112901,1,0,,,,,,,,0,1,40,1,40,40,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
EastChina,Jiangxi,JX,Jiangxi,Sateri Jiangxi Chemical Fiber Co captive power station Unit 4,conventional_steam_coal,1,G100000114726,1,0,,,,,,,,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthChina,Shanxi,SX,Shanxi,SDIC Jincheng power station Unit 1,conventional_steam_coal,1,G100000108890,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shanxi,SX,Shanxi,SDIC Jincheng power station Unit 2,conventional_steam_coal,1,G100000108891,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 1,conventional_steam_coal,1,G100000114934,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 2,conventional_steam_coal,1,G100000114935,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 3,conventional_steam_coal,1,G100000114936,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 4,conventional_steam_coal,1,G100000114937,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Beiyuan power station Unit 1,conventional_steam_coal,1,G100000113540,1,0,,,,,,,,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Beiyuan power station Unit 2,conventional_steam_coal,1,G100000113541,1,0,,,,,,,,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Beiyuan power station Unit 3,conventional_steam_coal,1,G100000113542,1,0,,,,,,,,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Beiyuan power station Unit 4,conventional_steam_coal,1,G100000113543,1,0,,,,,,,,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Hongyuan power station Unit 3,conventional_steam_coal,1,G100000114060,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Hongyuan power station Unit 4,conventional_steam_coal,1,G100000114061,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Jingyi Chemical Company captive power station Unit 1,conventional_steam_coal,1,G100000114928,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Jingyi Chemical Company captive power station Unit 2,conventional_steam_coal,1,G100000114929,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Linbei power station Unit 1,supercritical_coal,1,G100000106334,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Linbei power station Unit 2,supercritical_coal,1,G100000106335,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,SN,Shaanxi,Shaanxi Weinan cogeneration power station Unit 1,supercritical_coal,1,G100000110786,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
